station_id,latitude,longitude,country_code,name
ASN00070206,,,,
CA001108395,,,,
ASN00082034,,,,
ASN00085296,,,,
BUXLT635825,,,,
CA001012040,,,,
ASN00069022,,,,
ASN00068242,,,,
CA00110N666,,,,
CA001106256,,,,
ASN00084145,,,,
CA001123930,,,,
CA001103342,,,,
CA001114739,,,,
ASN00091269,,,,
BLM00085154,,,,
BKXLT994574,,,,
ASN00077007,,,,
BEE00000938,,,,
CA001100360,,,,
BRM00083912,,,,
ASN00094157,,,,
ASN00094220,,,,
BUM00015561,,,,
ASN00068188,,,,
BR002752004,,,,
BOM00026759,,,,
CA001100030,,,,
CA00102BFHH,,,,
CA001125760,,,,
ASN00090173,,,,
CA0010952B9,,,,
BR002245032,,,,
ASN00086122,,,,
CA001048898,,,,
ASN00099005,,,,
CA001125766,,,,
CA001046410,,,,
CA0011239R0,,,,
BR001944016,,,,
CA001123390,,,,
ASN00069148,,,,
CA001076886,,,,
ASN00068241,,,,
CA001101200,,,,
BEE00000944,,,,
CA001130771,,,,
CA001018611,,,,
BR002452048,,,,
BLM00085245,,,,
CA001094948,,,,
ASN00086375,,,,
CA001041050,,,,
ASN00064008,,,,
BRXLT153936,,,,
ASN00086094,,,,
ASN00081049,,,,
ASN00073009,,,,
BGXLT967140,,,,
CA001045100,,,,
CA001106180,,,,
BEE00002178,,,,
CA001127800,,,,
BRM00083442,,,,
ASN00095048,,,,
BR002245081,,,,
BKM00014654,,,,
ASN00090186,,,,
ASN00090015,,,,
ASN00065035,,,,
BR00E2-0220,,,,
CA001123992,,,,
CA001060840,,,,
ASN00088051,,,,
CA001016995,,,,
BLM00085207,,,,
AUXLT854545,,,,
ASN00073007,,,,
BEE00000954,,,,
BUM00015562,,,,
ASN00094195,,,,
ASN00075039,,,,
ASN00070339,,,,
CA001123980,,,,
BR047571250,,,,
BC000068032,,,,
BOXLT674460,,,,
CA001123468,,,,
CA001041710,,,,
ASN00088053,,,,
BR00D4-0750,,,,
BGXLT525000,,,,
BUM00015655,,,,
BRM00083985,,,,
BRM00083344,,,,
BOM00026645,,,,
BR00E3-0520,,,,
ASN00091284,,,,
CA001068677,,,,
BR001748003,,,,
BR002145002,,,,
BUM00015614,,,,
CA001103333,,,,
BOXLT897372,,,,
BRM00083570,,,,
CA001092905,,,,
ASN00066124,,,,
BOM00026736,,,,
ASN00084144,,,,
CA001113072,,,,
CA001048974,,,,
BOM00026701,,,,
BMM00048042,,,,
AU000005901,,,,
ASN00091111,,,,
ASN00069021,,,,
CA001094127,,,,
ASN00086104,,,,
BLXLT656985,,,,
BLM00085315,,,,
ASN00085026,,,,
AUXLT015783,,,,
CA001123990,,,,
ASN00067035,,,,
BR002143012,,,,
AU000011801,,,,
CA001030220,,,,
ASN00097072,,,,
CA001021838,,,,
CA001063298,,,,
CA001021262,,,,
CA001036218,,,,
BEE00000952,,,,
BKXLT167679,,,,
ASN00084030,,,,
BUM00015530,,,,
BRM00082989,,,,
AU000005010,,,,
CA001104R02,,,,
ASN00071041,,,,
CA001114740,,,,
AUM00011389,,,,
BOM00033019,,,,
ASN00074114,,,,
CA001021480,,,,
ASN00085280,,,,
CA001114627,,,,
BUM00015552,,,,
CA001048140,,,,
BR00C4-0170,,,,
ASN00081123,,,,
BRM00083377,,,,
ASN00090044,,,,
CA001142160,,,,
BRM00083587,,,,
ASN00078031,,,,
CA001104555,,,,
ASN00082138,,,,
BLM00085247,,,,
CA001100875,,,,
CA001098940,,,,
BEE00000950,,,,
CA001036240,,,,
ASN00088023,,,,
ASN00070037,,,,
ASN00092027,,,,
ASN00088164,,,,
AUE00002222,,,,
ASN00076064,,,,
ASN00070015,,,,
BOM00026774,,,,
ASN00091219,,,,
BGXLT440631,,,,
CA001141455,,,,
ASXLT191334,,,,
CA001108914,,,,
BRM00083782,,,,
ASN00066062,,,,
BOM00026947,,,,
CA001060841,,,,
BA000041150,,,,
ASN00082076,,,,
BRM00083887,,,,
CA001068131,,,,
CA001125070,,,,
BUM00015642,,,,
BUE00000020,,,,
BRXLT295357,,,,
CA001026565,,,,
CA001012055,,,,
CA001108487,,,,
ASN00067108,,,,
CA001108436,,,,
ASN00082001,,,,
CA001107010,,,,
CA001126078,,,,
ASN00085106,,,,
ASN00088036,,,,
BOM00026887,,,,
ASN00065034,,,,
CA001128958,,,,
ASN00090048,,,,
BRM00083746,,,,
CA001124668,,,,
BRM00083295,,,,
CA001125865,,,,
BGXLT964217,,,,
ASN00094137,,,,
CA001125907,,,,
BGXLT840267,,,,
BUM00015661,,,,
BOM00033015,,,,
ASN00084080,,,,
CA001021830,,,,
BRM00083805,,,,
ASN00075028,,,,
ASN00063291,,,,
CA001101577,,,,
ASN00074221,,,,
CA001042255,,,,
ASN00086306,,,,
CA001093599,,,,
BOM00026554,,,,
ASN00090171,,,,
BRM00083334,,,,
BOM00033041,,,,
ASN00091259,,,,
ASN00065006,,,,
BLM00085264,,,,
ASN00066078,,,,
AUE00000606,,,,
ASN00068239,,,,
CA001086558,,,,
CA001124112,,,,
CA001123984,,,,
BRM00083714,,,,
ASN00077004,,,,
BUE00000019,,,,
BRM00083946,,,,
ASN00069093,,,,
ASN00094069,,,,
CA001015638,,,,
ASN00068072,,,,
ASN00091123,,,,
ASN00068034,,,,
ASN00088153,,,,
BRXLT082485,,,,
BRM00083698,,,,
AU000015410,,,,
ASN00097047,,,,
ASN00079100,,,,
BEE00002179,,,,
ASN00097000,,,,
ASN00094212,,,,
ASN00084070,,,,
ASN00085103,,,,
ASN00083083,,,,
CA001096631,,,,
CA001030230,,,,
ASN00070278,,,,
BR00B6-0360,,,,
AUXLT626283,,,,
ASN00073118,,,,
BRM00083907,,,,
ASN00091293,,,,
BR00D8-0390,,,,
AUXLT060861,,,,
BUM00015535,,,,
CA001096439,,,,
ASN00083033,,,,
ASN00079080,,,,
CA001091174,,,,
CA00107G879,,,,
BRM00083618,,,,
BLM00085345,,,,
BR000083743,,,,
ASN00087025,,,,
ASN00078072,,,,
BRM00083492,,,,
CA001140876,,,,
BRM00083941,,,,
BRM00083591,,,,
ASN00086116,,,,
BR00C4-0630,,,,
BRM00083891,,,,
ASN00072150,,,,
BUE00002349,,,,
ASN00090014,,,,
CA001021850,,,,
ASN00088014,,,,
ASN00070034,,,,
ASN00081124,,,,
BRXLT163211,,,,
CA001067776,,,,
CA001101N65,,,,
CA001105658,,,,
BEE00000934,,,,
ASN00092094,,,,
BRM00083923,,,,
BLXLT137270,,,,
CA001011922,,,,
BRXLT012179,,,,
ASN00070091,,,,
ASN00074258,,,,
BOM00026763,,,,
ASN00076026,,,,
ASN00091116,,,,
ASN00085199,,,,
ASN00086082,,,,
CA001106865,,,,
BRM00083767,,,,
ASN00068045,,,,
CA001080870,,,,
ASN00066131,,,,
ASN00098017,,,,
CA001142112,,,,
CA001100120,,,,
ASN00086383,,,,
AUXLT059046,,,,
BDW00013602,,,,
AUE00000605,,,,
CA001108825,,,,
ASN00072052,,,,
ASN00094027,,,,
AUM00011144,,,,
ASN00091292,,,,
CA001057192,,,,
BOM00026863,,,,
BRM00083577,,,,
BGM00041895,,,,
BR001746006,,,,
BGXLT044648,,,,
ASN00072060,,,,
ASN00087005,,,,
CA001122541,,,,
CA001095676,,,,
CA001015630,,,,
ASN00081125,,,,
BC000068026,,,,
AUE00003305,,,,
ASN00091223,,,,
BGXLT823344,,,,
ASN00070330,,,,
CA001025915,,,,
BRM00083373,,,,
BRM00083827,,,,
BR002244032,,,,
CA001101138,,,,
CA00105PA91,,,,
BRM00083737,,,,
CA00111090M,,,,
CA001065670,,,,
CA00110CCCC,,,,
BLM00085268,,,,
AUXLT920873,,,,
ASN00073032,,,,
ASN00070241,,,,
CA00101QFEG,,,,
ASN00073151,,,,
BEE00000935,,,,
AUE00002221,,,,
CA001101140,,,,
CA001092578,,,,
ASN00068228,,,,
CA001077500,,,,
ASN00085240,,,,
ASN00091126,,,,
ASN00087117,,,,
ASN00070025,,,,
ASN00097073,,,,
BEE00004565,,,,
CA001105553,,,,
ASN00086371,,,,
BRM00083358,,,,
ASN00092124,,,,
CA001104470,,,,
CA001096468,,,,
ASN00086017,,,,
CA001046391,,,,
CA001021737,,,,
BRM00083611,,,,
CA001084351,,,,
ASN00086372,,,,
AUXLT112968,,,,
CA001078209,,,,
CA001127358,,,,
BOXLT608228,,,,
ASN00073128,,,,
CA001025C70,,,,
CA001101158,,,,
BOM00033124,,,,
CA001011920,,,,
BR002454001,,,,
BL000085364,,,,
CA001128582,,,,
BGM00041978,,,,
CA001018642,,,,
CA001043150,,,,
BE000006470,,,,
CA00112FN0M,,,,
CA001113539,,,,
BR001548003,,,,
BR00E3-0070,,,,
CA001113542,,,,
ASN00094008,,,,
ASN00079028,,,,
CA001107080,,,,
CA001036210,,,,
ASN00070263,,,,
ASN00069017,,,,
CA001064290,,,,
BGXLT435877,,,,
ASN00086038,,,,
BRM00083807,,,,
ASN00068038,,,,
BRM00083423,,,,
BGXLT082992,,,,
ASN00066193,,,,
ASN00091091,,,,
ASN00078034,,,,
ASN00068081,,,,
ASN00092045,,,,
ASN00072046,,,,
CA001021260,,,,
BLM00085151,,,,
CA00110FAG9,,,,
ASN00076031,,,,
BUM00015635,,,,
ASN00097083,,,,
ASN00073138,,,,
ASN00070080,,,,
BRM00082890,,,,
AUXLT188915,,,,
BRM00083037,,,,
ASN00067113,,,,
ASN00082042,,,,
ASN00090180,,,,
CA001025240,,,,
BOM00026929,,,,
AUM00011231,,,,
BR00E2-0320,,,,
AUXLT457378,,,,
BKE00008556,,,,
ASN00078086,,,,
ASN00077094,,,,
BRM00083766,,,,
BRM00083632,,,,
CA00106D289,,,,
ASN00092033,,,,
ASN00088068,,,,
CA001018660,,,,
BLXLT742387,,,,
BRM00082487,,,,
AUXLT782426,,,,
ASN00086127,,,,
ASN00091082,,,,
BUM00015605,,,,
CA001070573,,,,
CA001021320,,,,
CA001039035,,,,
CA001125381,,,,
CA001092520,,,,
ASN00091009,,,,
ASN00087065,,,,
CA001102425,,,,
BR002849003,,,,
BOM00026836,,,,
BR002242031,,,,
ASN00085279,,,,
CA001123993,,,,
ASN00097067,,,,
ASN00079105,,,,
ASN00077042,,,,
BRXLT702488,,,,
ASN00083073,,,,
CA001124110,,,,
ASN00087166,,,,
ASXLT009225,,,,
ASN00079099,,,,
ASN00072014,,,,
CA001108890,,,,
CA001091170,,,,
CA001018620,,,,
ASN00083090,,,,
ASN00079023,,,,
CA001103324,,,,
CA001096629,,,,
BRM00083916,,,,
AUE00000159,,,,
ASN00072146,,,,
BOM00026745,,,,
BRM00083954,,,,
BR038484280,,,,
ASN00084108,,,,
ASN00088109,,,,
ASN00065111,,,,
CA001024638,,,,
CA001096600,,,,
BRM00083596,,,,
BR001946002,,,,
ASN00072035,,,,
ASN00068102,,,,
BOM00026941,,,,
BEE00000949,,,,
ASN00082139,,,,
ASN00086033,,,,
CA001098DR0,,,,
ASN00088041,,,,
ASN00092123,,,,
BOM00026666,,,,
ASN00088043,,,,
ASN00077010,,,,
CA001141800,,,,
BEM00006449,,,,
AUE00002219,,,,
ASN00082002,,,,
ASN00073054,,,,
ASN00074148,,,,
ASN00065070,,,,
BGM00041891,,,,
ASN00067119,,,,
BRM00083526,,,,
ASN00069139,,,,
BMM00048053,,,,
CA001095820,,,,
BC008382520,,,,
BRM00083702,,,,
CA001017000,,,,
ASN00090083,,,,
CA001084490,,,,
CA001017230,,,,
AUE00000608,,,,
ASN00069134,,,,
ASN00094201,,,,
BKE00008559,,,,
BRM00083948,,,,
ASN00091245,,,,
BRM00083681,,,,
CA001086556,,,,
AUE00000611,,,,
CA001094125,,,,
AUXLT989796,,,,
ASN00067021,,,,
CA001126077,,,,
CA001092972,,,,
BR001844000,,,,
BEE00000945,,,,
BC000068226,,,,
CA001142130,,,,
ASN00085096,,,,
ASN00080091,,,,
CA001064020,,,,
CA001105155,,,,
BR00D6-0010,,,,
ASN00067105,,,,
BR002450000,,,,
ASN00091079,,,,
BRM00083592,,,,
ASN00091104,,,,
BOM00033105,,,,
ASN00082100,,,,
CA0010459NN,,,,
ASN00080023,,,,
ASN00085277,,,,
CA001016992,,,,
BRM00083485,,,,
BLM00085244,,,,
BRM00083914,,,,
ASN00089018,,,,
BRXLT213926,,,,
ASN00087113,,,,
BRM00083483,,,,
ASN00075032,,,,
ASN00065068,,,,
ASN00080002,,,,
ASN00091112,,,,
BRM00083897,,,,
BR057324290,,,,
ASN00091080,,,,
CA001022250,,,,
BCM00068030,,,,
ASN00073141,,,,
ASN00088110,,,,
ASN00074000,,,,
CA001014820,,,,
BRM00083811,,,,
BOM00033001,,,,
BOM00026966,,,,
BOM00026864,,,,
ASN00063303,,,,
BLXLT611492,,,,
ASN00085153,,,,
ASN00068052,,,,
ASN00066194,,,,
BGM00041992,,,,
BRXLT314364,,,,
ASN00091022,,,,
CA001093600,,,,
BRXLT293379,,,,
BRM00083075,,,,
ASN00072097,,,,
ASN00090162,,,,
BRM00083964,,,,
ASN00074128,,,,
CA001018598,,,,
ASN00088162,,,,
BRM00083967,,,,
BKM00014657,,,,
CA001108446,,,,
CA001125852,,,,
ASN00094166,,,,
ASN00072160,,,,
ASN00080049,,,,
CA001012628,,,,
CA001064320,,,,
ASN00090134,,,,
CA001018FJ5,,,,
ASN00091232,,,,
BOXLT283877,,,,
BFM00078062,,,,
ASN00073142,,,,
CA001104488,,,,
ASN00087163,,,,
CA001120633,,,,
ASN00090135,,,,
ASN00089105,,,,
CA001123469,,,,
ASN00082011,,,,
AUM00011165,,,,
CA001128581,,,,
BRM00083953,,,,
CA001107878,,,,
BOM00026974,,,,
ASN00086351,,,,
ASN00070014,,,,
ASN00070217,,,,
ASN00088001,,,,
ASN00068076,,,,
ASN00090035,,,,
ASN00069137,,,,
ASN00065026,,,,
ASN00084083,,,,
CA001135126,,,,
CA001128551,,,,
BR038777060,,,,
ASN00097053,,,,
ASN00072000,,,,
CA00110EFEF,,,,
ASN00079042,,,,
BRXLT956588,,,,
CA001027403,,,,
BOM00026832,,,,
ASN00090184,,,,
CA001125850,,,,
CA001113581,,,,
BGXLT407536,,,,
BRXLT945014,,,,
BC007137570,,,,
CA001126150,,,,
BOM00026878,,,,
CA001092970,,,,
ASN00070172,,,,
CA001060842,,,,
BRM00083696,,,,
BOM00026643,,,,
CA00112G8L1,,,,
CA001095015,,,,
AU000016402,,,,
BRM00083032,,,,
ASN00090174,,,,
BF000078073,,,,
BR048018360,,,,
ASN00099001,,,,
ASN00098001,,,,
ASN00087168,,,,
BR001957002,,,,
BR001943002,,,,
BR047266270,,,,
ASN00073056,,,,
CA001036B06,,,,
BRM00083631,,,,
CA001092685,,,,
CA00301A001,,,,
CA004015867,,,,
CA002300707,,,,
CA006048231,,,,
CA004013098,,,,
CA003072840,,,,
CA005030282,,,,
CA004011980,,,,
CA00301NDR1,,,,
CA004016699,,,,
CA006022475,,,,
CA005020725,,,,
CA005021688,,,,
CA004013030,,,,
CA005042485,,,,
CA004075522,,,,
CA001183FL0,,,,
CA005052890,,,,
CA002402900,,,,
CA004025860,,,,
CA004014481,,,,
CA006061358,,,,
CA003044923,,,,
CA003012790,,,,
CA004048326,,,,
CA003011241,,,,
CA005041588,,,,
CA004060983,,,,
CA004011441,,,,
CA003036881,,,,
CA004013490,,,,
CA003063523,,,,
CA006016525,,,,
CA004024080,,,,
CA003035340,,,,
CA00301S001,,,,
CA003065541,,,,
CA001173191,,,,
CA003032642,,,,
CA006040326,,,,
CA005022791,,,,
CA004064149,,,,
CA005020881,,,,
CA00503B0NE,,,,
CA001147620,,,,
CA003010830,,,,
CA004064620,,,,
CA004046879,,,,
CA002202196,,,,
CA003016119,,,,
CA00220B6Q3,,,,
CA006028125,,,,
CA006052258,,,,
CA005031A10,,,,
CA005022065,,,,
CA006049096,,,,
CA003014800,,,,
CA001166658,,,,
CA00301N49A,,,,
CA003020401,,,,
CA001145442,,,,
CA005030160,,,,
CA001161661,,,,
CA003044232,,,,
CA004061632,,,,
CA003024925,,,,
CA004057165,,,,
CA003031093,,,,
CA006035002,,,,
CA003016802,,,,
CA002202200,,,,
CA002202400,,,,
CA004041088,,,,
CA006075431,,,,
CA005060623,,,,
CA002201579,,,,
CA004014100,,,,
CA001154909,,,,
CA005040131,,,,
CA005011051,,,,
CA003012203,,,,
CA003035420,,,,
CA004013660,,,,
CA001183629,,,,
CA003015797,,,,
CA006048864,,,,
CA002202398,,,,
CA001163790,,,,
CA005030510,,,,
CA001163779,,,,
CA005041530,,,,
CA004068840,,,,
CA004024160,,,,
CA003022400,,,,
CA004054306,,,,
CA003053538,,,,
CA006066875,,,,
CA003010160,,,,
CA003076940,,,,
CA006036904,,,,
CA003037520,,,,
CA006059D09,,,,
CA0022010H0,,,,
CA002101102,,,,
CA005040680,,,,
CA003064528,,,,
CA002101100,,,,
CA001160900,,,,
CA002403600,,,,
CA005063040,,,,
CA005041686,,,,
CA003072536,,,,
CA003022078,,,,
CA00116L87J,,,,
CA005012520,,,,
CA005022770,,,,
CA004010150,,,,
CA006059408,,,,
CA003013140,,,,
CA001173242,,,,
CA003067371,,,,
CA003016954,,,,
CA005022043,,,,
CA001167592,,,,
CA005061422,,,,
CA003074190,,,,
CA003053604,,,,
CA004038740,,,,
CA003015800,,,,
CA005030203,,,,
CA004056381,,,,
CA005030200,,,,
CA006065043,,,,
CA002300MKF,,,,
CA001173210,,,,
CA003060330,,,,
CA004035120,,,,
CA004018642,,,,
CA004027775,,,,
CA005012961,,,,
CA002201400,,,,
CA002100800,,,,
CA006034073,,,,
CA004028040,,,,
CA002202000,,,,
CA001162784,,,,
CA005061646,,,,
CA004026480,,,,
CA006041222,,,,
CA005043020,,,,
CA003012210,,,,
CA00117R00F,,,,
CA006080192,,,,
CA004041000,,,,
CA003062655,,,,
CA006074211,,,,
CA003011885,,,,
CA004022440,,,,
CA002100120,,,,
CA00114Q3C9,,,,
CA006014350,,,,
CA003016590,,,,
CA003072657,,,,
CA003033890,,,,
CA003062239,,,,
CA003016124,,,,
CA001160540,,,,
CA006010738,,,,
CA002402594,,,,
CA006046770,,,,
CA003010175,,,,
CA001163780,,,,
CA006037776,,,,
CA004014720,,,,
CA006053570,,,,
CA003060903,,,,
CA003032450,,,,
CA002100518,,,,
CA005012941,,,,
CA003036086,,,,
CA003053760,,,,
CA002100100,,,,
CA003015960,,,,
CA003044200,,,,
CA001144635,,,,
CA004057172,,,,
CA002101300,,,,
CA005023370,,,,
CA005012324,,,,
CA002202402,,,,
CA005040FJ3,,,,
CA004017281,,,,
CA003035422,,,,
CA003076366,,,,
CA006011305,,,,
CA003074182,,,,
CA002301153,,,,
CA004088720,,,,
CA003033880,,,,
CA001203255,,,,
CA004013640,,,,
CA006012198,,,,
CA00406N0NM,,,,
CA004067PR5,,,,
CA004014138,,,,
CA003062440,,,,
CA004038400,,,,
CA003011240,,,,
CA005053080,,,,
CA004019082,,,,
CA001178339,,,,
CA003015522,,,,
CA001145445,,,,
CA005042168,,,,
CA004014156,,,,
CA003013360,,,,
CA001181120,,,,
CA004031760,,,,
CA003012999,,,,
CA003063165,,,,
CA003055119,,,,
CA006073840,,,,
CA00406QLD0,,,,
CA004015800,,,,
CA002100460,,,,
CA001161592,,,,
CA002100LRP,,,,
CA001164830,,,,
CA006032119,,,,
CA004023500,,,,
CA004013038,,,,
CA002204300,,,,
CA001192950,,,,
CA004023520,,,,
CA003072723,,,,
CA004043246,,,,
CA001160899,,,,
CA004075520,,,,
CA003050519,,,,
CA001197530,,,,
CA004027485,,,,
CA004057200,,,,
CA003075040,,,,
CA006042MJ7,,,,
CA00402DAF0,,,,
CA003072720,,,,
CA003072520,,,,
CA001164730,,,,
CA004023060,,,,
CA003024668,,,,
CA004039001,,,,
CA006048230,,,,
CA005010640,,,,
CA002300500,,,,
CA004045607,,,,
CA001180750,,,,
CA006010735,,,,
CA006073980,,,,
CA005020882,,,,
CA003035201,,,,
CA001167276,,,,
CA001152109,,,,
CA003012205,,,,
CA001142820,,,,
CA005062840,,,,
CA004020286,,,,
CA006075543,,,,
CA005061000,,,,
CA004080260,,,,
CA004032000,,,,
CA003024965,,,,
CA004020020,,,,
CA003053520,,,,
CA004032323,,,,
CA003031480,,,,
CA005010240,,,,
CA005042005,,,,
CA00404037Q,,,,
CA004063560,,,,
CA002202560,,,,
CA0050220M0,,,,
CA005042240,,,,
CA004055079,,,,
CA005022245,,,,
CA003034480,,,,
CA003063160,,,,
CA003053536,,,,
CA003013640,,,,
CA003056272,,,,
CA002100FCG,,,,
CA001198194,,,,
CA002202102,,,,
CA004031999,,,,
CA003036652,,,,
CA001176751,,,,
CA002301000,,,,
CA006076200,,,,
CA003032550,,,,
CA003031090,,,,
CA003013960,,,,
CA004012410,,,,
CA002100940,,,,
CA00407N51G,,,,
CA004010570,,,,
CA003010816,,,,
CA004051636,,,,
CA004044680,,,,
CA005031111,,,,
CA003070493,,,,
CA004085052,,,,
CA003031400,,,,
CA004052671,,,,
CA002100182,,,,
CA003025240,,,,
CA004057160,,,,
CA004012600,,,,
CA003024150,,,,
CA006079040,,,,
CA005031320,,,,
CA006048260,,,,
CA004063759,,,,
CA006057590,,,,
CA002400637,,,,
CA004014721,,,,
CA003057243,,,,
CA004024919,,,,
CA003023720,,,,
CA006073138,,,,
CA004017095,,,,
CA003025770,,,,
CA006075379,,,,
CA006079415,,,,
CA003032422,,,,
CA006068148,,,,
CA002202810,,,,
CA004013221,,,,
CA004052070,,,,
CA003020864,,,,
CA003055120,,,,
CA006061361,,,,
CA004016673,,,,
CA001177640,,,,
CA003063685,,,,
CA001152850,,,,
CA001160H99,,,,
CA004061570,,,,
CA001158730,,,,
CA001160450,,,,
CA003016120,,,,
CA004040587,,,,
CA003012295,,,,
CA002100300,,,,
CA003036681,,,,
CA003025440,,,,
CA005011760,,,,
CA001146870,,,,
CA001160510,,,,
CA005021849,,,,
CA006022476,,,,
CA003030720,,,,
CA00114EMDM,,,,
CA004068340,,,,
CA003035202,,,,
CA001171020,,,,
CA00301C3D4,,,,
CA003011120,,,,
CA006059409,,,,
CA004064600,,,,
CA004071560,,,,
CA006075594,,,,
CA006043452,,,,
CA004068559,,,,
CA003013340,,,,
CA003012990,,,,
CA001152100,,,,
CA00303F0PP,,,,
CA002100301,,,,
CA005041685,,,,
CA003067372,,,,
CA002101030,,,,
CA004047644,,,,
CA002202678,,,,
CA003011663,,,,
CA0030619E0,,,,
CA001162265,,,,
CA001167637,,,,
CA005041711,,,,
CA003083480,,,,
CA001171105,,,,
CA004014115,,,,
CA003076680,,,,
CA005012620,,,,
CA001180490,,,,
CA005010485,,,,
CA005020870,,,,
CA003010234,,,,
CA002101400,,,,
CA004010310,,,,
CA004047050,,,,
CA005062045,,,,
CA001166R45,,,,
CA006082612,,,,
CA004010400,,,,
CA001176749,,,,
CA006020559,,,,
CA004076790,,,,
CA001203315,,,,
CA005061423,,,,
CA004020720,,,,
CA003062360,,,,
CA001152102,,,,
CA005041140,,,,
CA003014690,,,,
CA003036077,,,,
CA004013270,,,,
CA003033080,,,,
CA0040318MN,,,,
CA004018678,,,,
CA003074935,,,,
CA003050778,,,,
CA002201575,,,,
CA005010480,,,,
CA006085700,,,,
CA003033240,,,,
CA006085701,,,,
CA004056240,,,,
CA006033697,,,,
CA00220N001,,,,
CA005062926,,,,
CA003032640,,,,
CA003072151,,,,
CA005030155,,,,
CA006034075,,,,
CA003065999,,,,
CA003072658,,,,
CA004011160,,,,
CA005020551,,,,
CA003015400,,,,
CA003032800,,,,
CA004018510,,,,
CA003062244,,,,
CA002100935,,,,
CA003030830,,,,
CA006073960,,,,
CA004047238,,,,
CA004013280,,,,
CA003011887,,,,
CA005010QFQ,,,,
CA005012054,,,,
CA00301222F,,,,
CA003062660,,,,
CA006048268,,,,
CA003074874,,,,
CA004064150,,,,
CA005040689,,,,
CA003012192,,,,
CA003013959,,,,
CA001166945,,,,
CA004015560,,,,
CA005022125,,,,
CA004019200,,,,
CA003015900,,,,
CA001166527,,,,
CA004046360,,,,
CA003062242,,,,
CA003047365,,,,
CA006084770,,,,
CA004023360,,,,
CA005031038,,,,
CA002402592,,,,
CA006057678,,,,
CA004018508,,,,
CA001142574,,,,
CA006041109,,,,
CA004012400,,,,
CA003076675,,,,
CA003050521,,,,
CA003022120,,,,
CA002300501,,,,
CA003025764,,,,
CA003024962,,,,
CA002100200,,,,
CA005030982,,,,
CA003016860,,,,
CA005012280,,,,
CA003067370,,,,
CA003062241,,,,
CA001150690,,,,
CA004015360,,,,
CA005061649,,,,
CA004013440,,,,
CA004012120,,,,
CA002100115,,,,
CA006040081,,,,
CA004047080,,,,
CA004044800,,,,
CA004024920,,,,
CA006044903,,,,
CA00307K73D,,,,
CA005022788,,,,
CA006044959,,,,
CA006060773,,,,
CA00306A009,,,,
CA004014480,,,,
CA002101095,,,,
CA001200R0J,,,,
CA002100517,,,,
CA003025480,,,,
CA004024936,,,,
CA004016641,,,,
CA003070560,,,,
CA004019085,,,,
CA003023402,,,,
CA005062529,,,,
CA005042241,,,,
CA004013480,,,,
CA002101310,,,,
CA003042148,,,,
CA003021940,,,,
CA005020040,,,,
CA003020040,,,,
CA003040049,,,,
CA004017800,,,,
CA00220CQHR,,,,
CA005041587,,,,
CA00303C642,,,,
CA002200824,,,,
CA004052210,,,,
CA004047730,,,,
CA003032680,,,,
CA004083321,,,,
CA002101081,,,,
CA001161470,,,,
CA006076540,,,,
CA005022630,,,,
CA004043888,,,,
CA003036500,,,,
CA001148705,,,,
CA004058492,,,,
CA004022936,,,,
CA004014722,,,,
CA006022300,,,,
CA003053600,,,,
CA005041800,,,,
CA003066000,,,,
CA002301102,,,,
CA004063623,,,,
CA001152899,,,,
CA002202101,,,,
CA004046880,,,,
CA002201903,,,,
CA004013401,,,,
CA003035650,,,,
CA004086000,,,,
CA003012209,,,,
CA002400635,,,,
CA003075937,,,,
CA003066002,,,,
CA004045975,,,,
CA001208041,,,,
CA004053960,,,,
CA003052780,,,,
CA001153282,,,,
CA006070QK6,,,,
CA004044562,,,,
CA006020384,,,,
CA006046768,,,,
CA004086160,,,,
CA006039136,,,,
CA003060321,,,,
CA004038116,,,,
CA006078286,,,,
CA006071712,,,,
CA004016185,,,,
CA003065885,,,,
CA001168520,,,,
CA003012653,,,,
CA005031040,,,,
CA003017280,,,,
CA004083720,,,,
CA004012720,,,,
CA002300900,,,,
CA004074640,,,,
CA003015676,,,,
CA001146874,,,,
CA001154410,,,,
CA004022360,,,,
CA003061200,,,,
CA003023722,,,,
CA003013921,,,,
CA006037775,,,,
CA002203342,,,,
CA00401FFDB,,,,
CA004063605,,,,
CA003025441,,,,
CA003061117,,,,
CA003075770,,,,
CA003015808,,,,
CA00504K80K,,,,
CA005042004,,,,
CA0050420E5,,,,
CA003015600,,,,
CA003076060,,,,
CA004012560,,,,
CA003033875,,,,
CA006042975,,,,
CA005022759,,,,
CA004052280,,,,
CA006033690,,,,
CA004018160,,,,
CA003065080,,,,
CA002201799,,,,
CA001191440,,,,
CA005010180,,,,
CA003066770,,,,
CA004040600,,,,
CA001183651,,,,
CA006043930,,,,
CA005012320,,,,
CA003061679,,,,
CA001188297,,,,
CA005060606,,,,
CA006084278,,,,
CA006045550,,,,
CA003030856,,,,
CA003035208,,,,
CA005012472,,,,
CA004027440,,,,
CA004012483,,,,
CA003044203,,,,
CA006040325,,,,
CA004025855,,,,
CA003073071,,,,
CA003072322,,,,
CA004067720,,,,
CA0011783L9,,,,
CA001151288,,,,
CA001192940,,,,
CA003025920,,,,
CA006068145,,,,
CA003016800,,,,
CA001145300,,,,
CA005012710,,,,
CA003022772,,,,
CA001167275,,,,
CA006069K90,,,,
CA003036200,,,,
CA006012199,,,,
CA002202801,,,,
CA003077661,,,,
