station_id,station_name,year,month,month_date,avg_tavg,z_monthly_tavg
IN009012800,"BANGALORE HINDUSTAN, IN",1974,1,1974-01-01,62.5,-2.224988118591163
IN009012800,"BANGALORE HINDUSTAN, IN",1974,2,1974-02-01,73.5,-0.2453685515497054
IN009012800,"BANGALORE HINDUSTAN, IN",1974,3,1974-03-01,76.0,-1.0746277448103818
IN009012800,"BANGALORE HINDUSTAN, IN",2008,7,2008-07-01,70.0,-1.5403145232054543
IN009012800,"BANGALORE HINDUSTAN, IN",2008,8,2008-08-01,73.16666666666667,-0.6023769567893864
IN009012800,"BANGALORE HINDUSTAN, IN",2011,1,2011-01-01,67.76923076923077,-0.6772980836116889
IN009012800,"BANGALORE HINDUSTAN, IN",2011,2,2011-02-01,70.64285714285714,-1.3779701596821816
IN009012800,"BANGALORE HINDUSTAN, IN",2011,3,2011-03-01,76.06451612903226,-1.0479607504179167
IN009012800,"BANGALORE HINDUSTAN, IN",2011,4,2011-04-01,78.76666666666667,-0.9912646707342382
IN009012800,"BANGALORE HINDUSTAN, IN",2011,5,2011-05-01,78.83333333333333,-0.4321517778245089
IN009012800,"BANGALORE HINDUSTAN, IN",2011,6,2011-06-01,75.5,-0.37635413990573174
IN009012800,"BANGALORE HINDUSTAN, IN",2011,7,2011-07-01,74.0,-0.20392283451332774
IN009012800,"BANGALORE HINDUSTAN, IN",2011,8,2011-08-01,73.70967741935483,-0.4019219556913737
IN009012800,"BANGALORE HINDUSTAN, IN",2011,9,2011-09-01,74.51851851851852,-0.20459901936874864
IN009012800,"BANGALORE HINDUSTAN, IN",2011,10,2011-10-01,74.13333333333334,-0.3251500408453039
IN009012800,"BANGALORE HINDUSTAN, IN",2011,11,2011-11-01,70.0,-0.8960932032941102
IN009012800,"BANGALORE HINDUSTAN, IN",2011,12,2011-12-01,67.64516129032258,-1.1329586011641564
IN009012800,"BANGALORE HINDUSTAN, IN",2012,1,2012-01-01,69.0,-0.31579384186466003
IN009012800,"BANGALORE HINDUSTAN, IN",2012,2,2012-02-01,72.96551724137932,-0.4572431627262089
IN009012800,"BANGALORE HINDUSTAN, IN",2012,3,2012-03-01,78.41935483870968,-0.0746154550929098
IN009012800,"BANGALORE HINDUSTAN, IN",2012,4,2012-04-01,81.36666666666666,0.03828080563372735
IN009012800,"BANGALORE HINDUSTAN, IN",2012,5,2012-05-01,80.61290322580645,0.24278649737312935
IN009012800,"BANGALORE HINDUSTAN, IN",2012,6,2012-06-01,77.76666666666667,0.3966118934538163
IN009012800,"BANGALORE HINDUSTAN, IN",2012,7,2012-07-01,75.48387096774194,0.29183537258213876
IN009012800,"BANGALORE HINDUSTAN, IN",2012,8,2012-08-01,74.2258064516129,-0.2113904694991995
IN009012800,"BANGALORE HINDUSTAN, IN",2012,9,2012-09-01,75.3,0.10704631415638913
IN009012800,"BANGALORE HINDUSTAN, IN",2012,10,2012-10-01,72.96774193548387,-0.7576472529613543
IN009012800,"BANGALORE HINDUSTAN, IN",2012,11,2012-11-01,70.14285714285714,-0.844321234563463
IN009012800,"BANGALORE HINDUSTAN, IN",2012,12,2012-12-01,68.6086956521739,-0.7824249640784263
IN009012800,"BANGALORE HINDUSTAN, IN",2013,10,2013-10-01,76.0,0.3674838708091769
IN009012800,"BANGALORE HINDUSTAN, IN",2013,11,2013-11-01,73.14285714285714,0.24289010878016135
IN009012800,"BANGALORE HINDUSTAN, IN",2013,12,2013-12-01,73.54545454545455,1.013567082278915
IN009012800,"BANGALORE HINDUSTAN, IN",2014,2,2014-02-01,80.25,2.430402747663266
IN009012800,"BANGALORE HINDUSTAN, IN",2014,3,2014-03-01,83.87096774193549,2.178745571070459
IN009012800,"BANGALORE HINDUSTAN, IN",2014,4,2014-04-01,88.23333333333333,2.7573368073234916
IN009012800,"BANGALORE HINDUSTAN, IN",2014,5,2014-05-01,87.2258064516129,2.750865284361329
IN009012800,"BANGALORE HINDUSTAN, IN",2014,6,2014-06-01,84.66666666666667,2.7496114361806785
IN009012800,"BANGALORE HINDUSTAN, IN",2014,7,2014-07-01,81.95,2.4521556467622747
IN009012800,"BANGALORE HINDUSTAN, IN",2014,8,2014-08-01,81.09677419354838,2.3250599404341226
IN009012800,"BANGALORE HINDUSTAN, IN",2014,9,2014-09-01,81.44827586206897,2.558904134263226
IN009012800,"BANGALORE HINDUSTAN, IN",2014,10,2014-10-01,80.0,1.8516993957830696
IN009012800,"BANGALORE HINDUSTAN, IN",2014,11,2014-11-01,76.83333333333333,1.5803326343219213
IN009012800,"BANGALORE HINDUSTAN, IN",2014,12,2014-12-01,76.19354838709677,1.9769431718162342
IN009012800,"BANGALORE HINDUSTAN, IN",2015,1,2015-01-01,76.0,1.7402615330715738
IN009012800,"BANGALORE HINDUSTAN, IN",2015,2,2015-02-01,78.71428571428571,1.8216293832920585
IN009012800,"BANGALORE HINDUSTAN, IN",2015,3,2015-03-01,82.85,1.7567403848096823
IN009012800,"BANGALORE HINDUSTAN, IN",2015,4,2015-04-01,83.54166666666667,0.8995351945184742
IN009012800,"BANGALORE HINDUSTAN, IN",2015,5,2015-05-01,84.64516129032258,1.7721028309025195
IN009012800,"BANGALORE HINDUSTAN, IN",2015,6,2015-06-01,83.15,2.2324062226827457
IN009012800,"BANGALORE HINDUSTAN, IN",2015,7,2015-07-01,82.03225806451613,2.4796378951990876
IN009012800,"BANGALORE HINDUSTAN, IN",2015,8,2015-08-01,81.70967741935483,2.5513160802873283
IN009012800,"BANGALORE HINDUSTAN, IN",2015,9,2015-09-01,81.13333333333334,2.4333088748298244
IN009012800,"BANGALORE HINDUSTAN, IN",2015,10,2015-10-01,81.16129032258064,2.282600677227101
IN009012800,"BANGALORE HINDUSTAN, IN",2015,11,2015-11-01,76.6,1.4957717520618612
IN009012800,"BANGALORE HINDUSTAN, IN",2015,12,2015-12-01,73.96666666666667,1.1668039803895214
IN009012800,"BANGALORE HINDUSTAN, IN",2016,1,2016-01-01,69.80645161290323,-0.07892110281670521
IN009012800,"BANGALORE HINDUSTAN, IN",2016,2,2016-02-01,75.42307692307692,0.5169594539240744
IN009012800,"BANGALORE HINDUSTAN, IN",2016,3,2016-03-01,79.89655172413794,0.5359667613414828
IN009012800,"BANGALORE HINDUSTAN, IN",2016,4,2016-04-01,84.5,1.279015097666922
IN009012800,"BANGALORE HINDUSTAN, IN",2016,5,2016-05-01,80.80645161290323,0.3161936813825434
IN009012800,"BANGALORE HINDUSTAN, IN",2016,6,2016-06-01,74.7,-0.6491656810914537
IN009012800,"BANGALORE HINDUSTAN, IN",2016,7,2016-07-01,74.03225806451613,-0.19314548218516572
IN009012800,"BANGALORE HINDUSTAN, IN",2016,8,2016-08-01,74.48387096774194,-0.11612472640310982
IN009012800,"BANGALORE HINDUSTAN, IN",2016,9,2016-09-01,74.03333333333333,-0.39808498473269854
IN009012800,"BANGALORE HINDUSTAN, IN",2016,10,2016-10-01,76.03225806451613,0.37945335084928855
IN009012800,"BANGALORE HINDUSTAN, IN",2016,11,2016-11-01,74.0,0.5535219211640555
IN009012800,"BANGALORE HINDUSTAN, IN",2016,12,2016-12-01,70.46666666666667,-0.10649542477414829
IN009012800,"BANGALORE HINDUSTAN, IN",2017,1,2017-01-01,69.6896551724138,-0.11322680985123783
IN009012800,"BANGALORE HINDUSTAN, IN",2017,2,2017-02-01,73.03571428571429,-0.4294163128712301
IN009012800,"BANGALORE HINDUSTAN, IN",2017,3,2017-03-01,78.83870967741936,0.09872000845811948
IN009012800,"BANGALORE HINDUSTAN, IN",2017,4,2017-04-01,81.93103448275862,0.2617586256587834
IN009012800,"BANGALORE HINDUSTAN, IN",2017,5,2017-05-01,79.64516129032258,-0.12424942267392472
IN009012800,"BANGALORE HINDUSTAN, IN",2017,6,2017-06-01,75.55172413793103,-0.35871546267389703
IN009012800,"BANGALORE HINDUSTAN, IN",2017,7,2017-07-01,75.2,0.1969946720943112
IN009012800,"BANGALORE HINDUSTAN, IN",2017,8,2017-08-01,75.12903225806451,0.12203963133710656
IN009012800,"BANGALORE HINDUSTAN, IN",2017,9,2017-09-01,74.51724137931035,-0.2051083269901317
IN009012800,"BANGALORE HINDUSTAN, IN",2017,10,2017-10-01,74.54838709677419,-0.17114273099586533
IN009012800,"BANGALORE HINDUSTAN, IN",2017,11,2017-11-01,72.2,-0.09880488484211808
IN009012800,"BANGALORE HINDUSTAN, IN",2017,12,2017-12-01,69.25806451612904,-0.5461846817338898
IN009012800,"BANGALORE HINDUSTAN, IN",2018,1,2018-01-01,69.35483870967742,-0.21156983668355941
IN009012800,"BANGALORE HINDUSTAN, IN",2018,2,2018-02-01,71.96428571428571,-0.8541419159209129
IN009012800,"BANGALORE HINDUSTAN, IN",2018,3,2018-03-01,77.65384615384616,-0.3910296000958207
IN009012800,"BANGALORE HINDUSTAN, IN",2018,4,2018-04-01,79.82758620689656,-0.5711627809519048
IN009012800,"BANGALORE HINDUSTAN, IN",2018,5,2018-05-01,78.41935483870968,-0.589161588066857
IN009012800,"BANGALORE HINDUSTAN, IN",2018,6,2018-06-01,75.26666666666667,-0.4559241727515679
IN009012800,"BANGALORE HINDUSTAN, IN",2018,7,2018-07-01,74.41935483870968,-0.06381725424721692
IN009012800,"BANGALORE HINDUSTAN, IN",2018,8,2018-08-01,73.19354838709677,-0.5924534418835479
IN009012800,"BANGALORE HINDUSTAN, IN",2018,9,2018-09-01,75.29629629629629,0.10556932205437307
IN009012800,"BANGALORE HINDUSTAN, IN",2018,10,2018-10-01,74.53333333333333,-0.1767284883479178
IN009012800,"BANGALORE HINDUSTAN, IN",2018,11,2018-11-01,72.1,-0.1350452629535753
IN009012800,"BANGALORE HINDUSTAN, IN",2018,12,2018-12-01,71.33333333333333,0.208797761266377
IN009012800,"BANGALORE HINDUSTAN, IN",2019,1,2019-01-01,68.63333333333334,-0.42349198055179416
IN009012800,"BANGALORE HINDUSTAN, IN",2019,2,2019-02-01,74.92857142857143,0.32093225251653273
IN009012800,"BANGALORE HINDUSTAN, IN",2019,3,2019-03-01,80.7,0.8680627966807599
IN009012800,"BANGALORE HINDUSTAN, IN",2019,4,2019-04-01,82.10714285714286,0.33149384881178834
IN009012800,"BANGALORE HINDUSTAN, IN",2019,5,2019-05-01,80.46666666666667,0.18732329167713208
IN009012800,"BANGALORE HINDUSTAN, IN",2019,6,2019-06-01,78.2,0.5443848115960842
IN009012800,"BANGALORE HINDUSTAN, IN",2019,7,2019-07-01,76.12903225806451,0.5073824191453836
IN009012800,"BANGALORE HINDUSTAN, IN",2019,8,2019-08-01,73.87096774193549,-0.34238086625631564
IN009012800,"BANGALORE HINDUSTAN, IN",2019,9,2019-09-01,74.93333333333334,-0.03917590394308108
IN009012800,"BANGALORE HINDUSTAN, IN",2019,10,2019-10-01,74.16129032258064,-0.314776491477211
IN009012800,"BANGALORE HINDUSTAN, IN",2019,11,2019-11-01,73.6,0.40856040871823684
IN009012800,"BANGALORE HINDUSTAN, IN",2019,12,2019-12-01,69.87096774193549,-0.32321059235039123
IN009012800,"BANGALORE HINDUSTAN, IN",2020,1,2020-01-01,72.12903225806451,0.6032723856413973
IN009012800,"BANGALORE HINDUSTAN, IN",2020,2,2020-02-01,73.6896551724138,-0.17018723790642887
IN009012800,"BANGALORE HINDUSTAN, IN",2020,3,2020-03-01,78.8,0.08271981182263687
IN009012800,"BANGALORE HINDUSTAN, IN",2020,4,2020-04-01,78.0,-1.2948485932529976
IN009012800,"BANGALORE HINDUSTAN, IN",2020,5,2020-05-01,81.35483870967742,0.52418070274254
IN009012800,"BANGALORE HINDUSTAN, IN",2020,6,2020-06-01,76.16666666666667,-0.14901118891762766
IN009012800,"BANGALORE HINDUSTAN, IN",2020,7,2020-07-01,74.78260869565217,0.05754510457860947
IN009012800,"BANGALORE HINDUSTAN, IN",2020,8,2020-08-01,74.41935483870968,-0.13994116217713093
IN009012800,"BANGALORE HINDUSTAN, IN",2020,9,2020-09-01,73.8,-0.4911354871596362
IN009012800,"BANGALORE HINDUSTAN, IN",2020,10,2020-10-01,73.6774193548387,-0.49431869207889173
IN009012800,"BANGALORE HINDUSTAN, IN",2020,11,2020-11-01,72.06666666666666,-0.147125388990726
IN009012800,"BANGALORE HINDUSTAN, IN",2020,12,2020-12-01,69.0,-0.6400685088427344
IN009012800,"BANGALORE HINDUSTAN, IN",2021,1,2021-01-01,70.48387096774194,0.12005199798357401
IN009012800,"BANGALORE HINDUSTAN, IN",2021,2,2021-02-01,72.22727272727273,-0.7498910860814416
IN009012800,"BANGALORE HINDUSTAN, IN",2021,3,2021-03-01,78.03225806451613,-0.2346174214477065
IN009012800,"BANGALORE HINDUSTAN, IN",2021,4,2021-04-01,80.29629629629629,-0.3855634146943958
IN009012800,"BANGALORE HINDUSTAN, IN",2021,6,2021-06-01,75.5909090909091,-0.3453528284073532
IN009012800,"BANGALORE HINDUSTAN, IN",2021,7,2021-07-01,74.58064516129032,-0.009930492606406886
IN009012800,"BANGALORE HINDUSTAN, IN",2021,8,2021-08-01,74.41935483870968,-0.13994116217713093
IN009012800,"BANGALORE HINDUSTAN, IN",2021,9,2021-09-01,74.93333333333334,-0.03917590394308108
IN009012800,"BANGALORE HINDUSTAN, IN",2021,10,2021-10-01,74.35483870967742,-0.2429596112365355
IN009012800,"BANGALORE HINDUSTAN, IN",2021,11,2021-11-01,71.16666666666667,-0.47328879199381024
IN009012800,"BANGALORE HINDUSTAN, IN",2021,12,2021-12-01,70.0,-0.2762686787959716
IN009012800,"BANGALORE HINDUSTAN, IN",2022,1,2022-01-01,70.6875,0.17986236459318206
IN009012800,"BANGALORE HINDUSTAN, IN",2022,2,2022-02-01,72.96428571428571,-0.4577313530745468
IN009012800,"BANGALORE HINDUSTAN, IN",2022,3,2022-03-01,77.7741935483871,-0.34128539901756705
IN009012800,"BANGALORE HINDUSTAN, IN",2022,4,2022-04-01,80.43333333333334,-0.33129962178041084
IN009012800,"BANGALORE HINDUSTAN, IN",2022,5,2022-05-01,76.19354838709677,-1.4333442041750835
IN009012800,"BANGALORE HINDUSTAN, IN",2022,6,2022-06-01,75.8,-0.2740498119610866
IN009012800,"BANGALORE HINDUSTAN, IN",2022,7,2022-07-01,73.6774193548387,-0.3116963577949525
IN009012800,"BANGALORE HINDUSTAN, IN",2022,8,2022-08-01,73.74074074074075,-0.3904547829112844
IN009012800,"BANGALORE HINDUSTAN, IN",2022,9,2022-09-01,74.2,-0.3316203401420271
IN009012800,"BANGALORE HINDUSTAN, IN",2022,10,2022-10-01,73.2,-0.671466996672547
IN009012800,"BANGALORE HINDUSTAN, IN",2022,11,2022-11-01,70.76666666666667,-0.6182503044396288
IN009012800,"BANGALORE HINDUSTAN, IN",2022,12,2022-12-01,70.29032258064517,-0.17064937329852217
IN009012800,"BANGALORE HINDUSTAN, IN",2023,1,2023-01-01,68.61290322580645,-0.4294927566076785
IN009012800,"BANGALORE HINDUSTAN, IN",2023,2,2023-02-01,72.64285714285714,-0.5851490339894494
IN009012800,"BANGALORE HINDUSTAN, IN",2023,3,2023-03-01,76.29032258064517,-0.9546262700442829
IN009012800,"BANGALORE HINDUSTAN, IN",2023,4,2023-04-01,80.04761904761905,-0.48403439025258205
IN009012800,"BANGALORE HINDUSTAN, IN",2023,5,2023-05-01,79.95652173913044,-0.00615960491965276
IN009012800,"BANGALORE HINDUSTAN, IN",2023,6,2023-06-01,77.26666666666667,0.22610468021273947
IN009012800,"BANGALORE HINDUSTAN, IN",2023,7,2023-07-01,73.93548387096774,-0.22547753916965174
IN009012800,"BANGALORE HINDUSTAN, IN",2023,8,2023-08-01,76.74193548387096,0.7174505256876501
IN009012800,"BANGALORE HINDUSTAN, IN",2023,9,2023-09-01,74.88888888888889,-0.05689980916726238
IN009012800,"BANGALORE HINDUSTAN, IN",2023,10,2023-10-01,75.79310344827586,0.2907141022760429
IN009012800,"BANGALORE HINDUSTAN, IN",2023,11,2023-11-01,73.73333333333333,0.4568809128668448
IN009012800,"BANGALORE HINDUSTAN, IN",2023,12,2023-12-01,71.20689655172414,0.16280008160529538
IN009012800,"BANGALORE HINDUSTAN, IN",2024,1,2024-01-01,71.54838709677419,0.43272401352687173
IN009012800,"BANGALORE HINDUSTAN, IN",2024,2,2024-02-01,75.58620689655173,0.5816258985263365
IN009012800,"BANGALORE HINDUSTAN, IN",2024,3,2024-03-01,80.5925925925926,0.8236671893495989
IN009012800,"BANGALORE HINDUSTAN, IN",2024,4,2024-04-01,84.32,1.207738872379906
IN009012800,"BANGALORE HINDUSTAN, IN",2024,5,2024-05-01,79.93103448275862,-0.015826168131288305
